unified_id,channel,transaction_id,date,item_id,item_name,category,quantity,line_amount,line_tax,member_name
711e2c172f521dcba079cd83034b66d5,golf,golf-6a84b478-51cf-48e5-9888-5c5b5c4189bf,2025-10-07,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Omar AL-MUTAIRI
711e2c172f521dcba079cd83034b66d5,golf,golf-c6f676e2-bb88-4701-add0-20b31a525d0a,2025-11-12,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Omar AL-MUTAIRI
711e2c172f521dcba079cd83034b66d5,golf,golf-14d969bb-4301-41bd-9ba9-da76b1d8ba26,2025-12-13,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Omar AL-MUTAIRI
711e2c172f521dcba079cd83034b66d5,golf,golf-1081797b-b295-41bd-8f26-a5cf3e41d774,2025-09-07,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Omar AL-MUTAIRI
711e2c172f521dcba079cd83034b66d5,golf,golf-2f0e54f3-c238-4a5c-8dd6-c942f9a52315,2025-12-07,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Omar AL-MUTAIRI
711e2c172f521dcba079cd83034b66d5,golf,golf-43c9429f-4b3b-4694-b4d2-9c01eb5a43d2,2026-03-06,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Omar AL-MUTAIRI
7c04929005126a084716e3201c8fc6ae,golf,golf-f4fd05f2-48fb-440b-9d3f-a298563fe14a,2025-12-01,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Ibrahim AL-ANAZI
7c04929005126a084716e3201c8fc6ae,golf,golf-f9d8a09b-924e-4c4d-8aee-270ce5c7735a,2025-11-16,ROUND,Golf Round,Golf,1,115.0,0.0,Ibrahim AL-ANAZI
7c04929005126a084716e3201c8fc6ae,golf,golf-9f4ab560-ac4c-472d-8ba9-f3cc7fdb9dc5,2025-10-19,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Ibrahim AL-ANAZI
7c04929005126a084716e3201c8fc6ae,golf,golf-6425ba4c-d6a6-451a-b10b-ea4ff35d21c9,2025-12-01,ROUND,Golf Round,Golf,1,0.0,0.0,Ibrahim AL-ANAZI
7c04929005126a084716e3201c8fc6ae,golf,golf-3572b3b6-7da6-49cd-956b-67f41f1cb1b5,2025-09-27,ROUND,Golf Round,Golf,1,250.0,0.0,Ibrahim AL-ANAZI
7c04929005126a084716e3201c8fc6ae,golf,golf-a59b56ab-7f1f-41b8-989a-e80975ca3309,2025-11-18,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Ibrahim AL-ANAZI
8deefd0b641cea4b23754216aa509a1b,golf,golf-daf18997-0ac8-463b-bd56-5d9b9c2d7422,2026-06-09,ROUND,Golf Round,Golf,1,0.0,0.0,Badr AL-HARBI
8deefd0b641cea4b23754216aa509a1b,golf,golf-ba9bc892-a472-40df-b03f-40b3c1a28b26,2025-08-12,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Badr AL-HARBI
8deefd0b641cea4b23754216aa509a1b,golf,golf-c5b2c512-3efd-4920-8cdc-f9c98b2fe1ad,2026-02-21,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Badr AL-HARBI
8deefd0b641cea4b23754216aa509a1b,golf,golf-2fe82571-e143-4c1f-92ad-728762abc6e3,2026-05-08,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Badr AL-HARBI
8deefd0b641cea4b23754216aa509a1b,golf,golf-eabc67ad-78f7-4722-a55e-cd20bd55f8c8,2026-06-10,ROUND,Golf Round,Golf,1,0.0,0.0,Badr AL-HARBI
8deefd0b641cea4b23754216aa509a1b,golf,golf-d44b4da9-eb0f-45d1-90ca-b6732f6f86f6,2026-04-12,ROUND,Golf Round,Golf,1,0.0,0.0,Badr AL-HARBI
8deefd0b641cea4b23754216aa509a1b,golf,golf-845b0be7-7932-4614-bf64-1c3d11825827,2025-12-14,ROUND,Golf Round,Golf,1,0.0,0.0,Badr AL-HARBI
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-7ea0da53-ea9f-4129-a2b5-25391a02990c,2026-05-15,ROUND,Golf Round,Golf,1,250.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-7b68d427-11b8-42e7-aac5-21e75ce67e52,2026-06-19,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-67064be6-3239-4cf4-ac11-5a26aef337b7,2026-05-30,ROUND,Golf Round,Golf,1,170.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-ba92c9b3-01ee-4414-a06d-462c51c5f966,2026-05-31,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-baee155e-f27b-4d1d-a52f-9597f03dee86,2025-09-17,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-19fb8b4d-7ed5-46d8-a4fb-287fd06f3887,2026-02-28,ROUND,Golf Round,Golf,1,80.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-68809900-39f9-4e69-a4a0-c75205c59041,2025-11-20,ROUND,Golf Round,Golf,1,250.0,0.0,Waleed Al-Hamdan
2a8d7b56b657465bd7cffe7f089f7925,golf,golf-c15ac7a6-eee7-454e-9f8e-955b19313a02,2026-06-27,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Waleed Al-Hamdan
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-c9ac1c38-fc74-4771-80f2-2bba1e10e716,2026-01-15,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-48eaf9bc-ec1c-42f3-9fdb-289e87995e82,2025-07-24,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-c6ac893d-7bde-4bcb-8022-02be829cbbee,2025-12-13,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-cf628db3-3f6d-4bc4-b5a5-2601da2dc5bb,2026-01-21,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-a1ab6e7e-db83-49a2-b6bd-10d8f7b3798c,2026-05-06,ROUND,Golf Round,Golf,1,0.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-6f93f7e5-c1a8-4c56-a1ad-e18b8e23aa21,2025-07-21,ROUND,Golf Round,Golf,1,0.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-8863eccd-81c1-43b1-bdb0-9905644c1c7f,2025-09-15,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,golf,golf-b3175ef4-27da-4db7-99b9-17629467d3e4,2025-09-30,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Omar AL-AMRI
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-c885d6e2-ce2b-416a-aea7-b755b4b25a34,2025-12-07,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-544c6769-40cb-4f6e-be90-1bebebf05e76,2026-03-26,ROUND,Golf Round,Golf,1,0.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-80f6c964-1137-4998-8261-4c1af534a354,2025-12-26,ROUND,Golf Round,Golf,1,80.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-aa2680f0-5840-4c2d-9ece-479146a311ad,2026-03-16,ROUND,Golf Round,Golf,1,0.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-b21f2519-30b9-462f-a601-4fc4d5f19a50,2026-05-30,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-4018ac53-0036-47e9-a80d-21d61921095c,2025-11-07,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-83e2aa63-7275-4650-8acf-ca1ecac7569f,2025-09-10,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Nawaf Al-Zahrani
2ce9952df144e4fa0bc3bab48e55ab4d,golf,golf-4fbb3834-cb89-4688-8ee2-3ef047730759,2025-10-31,ROUND,Golf Round,Golf,1,80.0,0.0,Nawaf Al-Zahrani
5d11e973a11d9fbb850bb26685debc90,golf,golf-3cfea7e1-1813-439c-b9a8-dd79b6e86b6f,2025-10-16,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-aabc0af3-1377-4ed4-b9f9-8c56227d4816,2025-07-26,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-37212a3a-9724-449a-9b20-c1840ee39047,2026-01-01,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-c0155f38-10ee-4364-9ac9-fd6d8ac52e33,2026-06-10,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-6f494058-0ed6-4b6a-bdc2-70cb13ff6b61,2026-05-11,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-2319f8b0-1c52-437e-9a51-bfec83c273e0,2025-12-22,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-78ea5166-f204-4dd1-91e3-ea4a031a149e,2025-12-31,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Reem Al-Suwailem
5d11e973a11d9fbb850bb26685debc90,golf,golf-1d36c5b6-1c84-47df-a7ff-c0ae9ee69c70,2025-11-10,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Reem Al-Suwailem
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-ce84b316-6dc9-4e89-ba8c-880ed5c5b73c,2026-01-11,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-09603a2f-a273-4f33-85dc-ec5a7a8159b7,2026-04-22,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-154a7405-24d3-4b3f-afd6-7078937fc987,2025-12-28,ROUND,Golf Round,Golf,1,200.0,0.0,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-aa868aed-e14a-4a19-971f-8c28cd6cb3ae,2025-11-19,ROUND,Golf Round,Golf,1,170.0,0.0,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-a2e883b0-40c4-4425-94cb-2532b1a72efa,2025-10-03,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-7e2a6278-e1c7-4e74-9eae-5b8b3d98ed16,2026-04-14,ROUND,Golf Round,Golf,1,115.0,0.0,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,golf,golf-97d04d7a-8ba5-4893-9538-0d6c32879e17,2026-02-02,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Salman AL-BALAWI
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-3f309db0-25a6-44d7-9b43-d842ec192e83,2026-02-01,ROUND,Golf Round,Golf,1,115.0,0.0,Layan Al-Muhanna
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-c56de09b-7b79-4dee-8153-1533bacbc657,2025-09-23,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Layan Al-Muhanna
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-35ae62c7-710b-4aeb-8b1d-63be4b4907ed,2025-11-11,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Layan Al-Muhanna
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-c38bb36d-d0be-47e4-9d98-d9e0b86c806e,2026-03-14,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Layan Al-Muhanna
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-03ad396c-5199-491f-9808-cd682a4637f0,2026-06-23,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Layan Al-Muhanna
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-16f336b4-faee-4875-b43c-681d75a6b0e1,2026-07-05,ROUND,Golf Round,Golf,1,0.0,0.0,Layan Al-Muhanna
6b9dae81528d5b4fa2546a38b77b8f6a,golf,golf-74b73518-6594-4c0f-85bc-7a26fe8415a1,2026-04-19,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Layan Al-Muhanna
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-766d9ef0-a3ca-4247-8796-87a630fbc121,2025-08-03,ROUND,Golf Round,Golf,1,0.0,0.0,Omar AL-HAMDAN
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-5f63c56c-f72d-43e9-a556-e2026d53968c,2026-03-17,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Omar AL-HAMDAN
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-d78140e7-cb77-4f58-afc5-25b652ba89ae,2026-03-22,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Omar AL-HAMDAN
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-26b0381f-c579-4784-8af7-139910611d0b,2025-07-19,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Omar AL-HAMDAN
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-665b93ee-fef3-4cc6-b380-8f2e168f64ff,2025-08-10,ROUND,Golf Round,Golf,1,0.0,0.0,Omar AL-HAMDAN
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-a34fea4f-dc80-4520-bfbd-ffaa81eb8e8d,2025-11-29,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Omar AL-HAMDAN
499e2a2aeb9d90cdc515eacae6c1877b,golf,golf-d634a616-f7cf-4049-b940-136cd67d8bab,2025-11-04,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Omar AL-HAMDAN
530443932b4319b8c56feb2abbf2b555,golf,golf-cee684b6-5cec-4da5-ae63-dcc397a72181,2026-05-16,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Mohammed Al-Mutairi
530443932b4319b8c56feb2abbf2b555,golf,golf-a7897fe8-9af5-49da-976f-4caaa7f05d74,2025-09-13,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Mohammed Al-Mutairi
530443932b4319b8c56feb2abbf2b555,golf,golf-1e848da4-990e-49dd-bd2d-1f348c11b7d8,2025-09-02,ROUND,Golf Round,Golf,1,0.0,0.0,Mohammed Al-Mutairi
530443932b4319b8c56feb2abbf2b555,golf,golf-986f390a-8920-4d1b-bb59-cbe86187ed6b,2025-11-16,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Mohammed Al-Mutairi
530443932b4319b8c56feb2abbf2b555,golf,golf-3c642081-b944-4bb7-8ad6-13dfd11ecb20,2025-11-19,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Mohammed Al-Mutairi
530443932b4319b8c56feb2abbf2b555,golf,golf-de952367-49d1-4937-bba6-617bcdf5e3c0,2025-09-15,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Mohammed Al-Mutairi
530443932b4319b8c56feb2abbf2b555,golf,golf-4ed30bcb-ddd1-415e-a9b1-87a2907d76ac,2025-09-12,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Mohammed Al-Mutairi
ffea329e8503e8cdcb26598505aaeed6,golf,golf-dff0f231-31da-4161-8607-2e28b9b65e90,2025-10-30,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,golf,golf-015a6c76-37fa-4be6-afc4-bbc3bd56b7e6,2026-03-05,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,golf,golf-1cc00bf4-2438-4b3a-a24b-e10355106122,2026-05-30,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,golf,golf-c7560544-57d7-42e9-8ab9-4b54dbe8fddf,2026-03-28,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,golf,golf-14ab64fc-617a-4400-906f-90d407c5a18b,2026-03-19,ROUND,Golf Round,Golf,1,350.0,0.0,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,golf,golf-55fcbf52-0647-4202-9187-054d4eb98a91,2025-09-03,ROUND,Golf Round,Golf,1,0.0,0.0,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,golf,golf-b83cf026-ff3e-48d5-b889-bc6d7f75871d,2025-09-04,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Yousef Al-Dossari
e0d1d280fab9a57c9554074403e5cafe,golf,golf-133b3579-5289-4a3c-bd75-9df6ba1b8f48,2025-12-08,ROUND,Golf Round,Golf,1,250.0,0.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,golf,golf-e5a2eb04-3d35-42e6-b391-75c932164911,2026-02-08,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,golf,golf-d5e90c10-66a9-4abe-91c4-acf39af24572,2026-03-24,ROUND,Golf Round,Golf,1,250.0,0.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,golf,golf-68f9dc5f-f01f-48eb-8fa7-ed4edd0d3915,2025-10-31,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,golf,golf-42ac390d-4532-45ac-b069-55aba19804a4,2025-08-27,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,golf,golf-36309d69-4639-4dbc-b61b-8f636106e7fa,2025-11-19,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Hassan Al-Amri
b181f64ccc36d07379685544ea167733,golf,golf-9e077a63-ead7-4af3-b092-6c05b8b69b3e,2025-11-18,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,golf,golf-a4b8c66a-03bd-49ec-b34d-2b381021dd3d,2026-04-15,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,golf,golf-81bde930-38a1-474b-a1f7-c368b7a25a78,2025-07-30,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,golf,golf-cbc15db4-07f1-439e-8fc5-5484642c23e6,2025-09-08,ROUND,Golf Round,Golf,1,250.0,0.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,golf,golf-dd0ddb18-0a8e-48e5-9b67-a28adcc9147d,2026-05-16,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,golf,golf-7bc43723-fd63-4df8-af33-4d67d716fdeb,2026-02-15,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,golf,golf-37c3b51b-f208-4567-9c22-0e4ac0b7e638,2025-11-25,ROUND,Golf Round,Golf,1,250.0,0.0,Rayan Al-Balawi
f772594bf322ef6f661cb7ad3906f803,golf,golf-563fc327-cd6d-417b-b09a-03952e3d7c1b,2025-08-10,ROUND,Golf Round,Golf,1,350.0,0.0,Majed Al-Amri
f772594bf322ef6f661cb7ad3906f803,golf,golf-26da2a83-6af3-4bef-b312-75e6bac201f8,2025-10-24,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Majed Al-Amri
f772594bf322ef6f661cb7ad3906f803,golf,golf-b0570744-1246-4aaf-9472-24b87a7e589d,2026-05-12,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Majed Al-Amri
f772594bf322ef6f661cb7ad3906f803,golf,golf-1e562a8f-5424-4b32-b07f-7246d5e98de1,2025-09-23,GREEN_FEE,Green Fee,Golf,1,170.0,0.0,Majed Al-Amri
f772594bf322ef6f661cb7ad3906f803,golf,golf-2e270b37-e350-40b8-b550-391a62f6a236,2025-11-27,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Majed Al-Amri
f772594bf322ef6f661cb7ad3906f803,golf,golf-ee47da15-2c3c-4fa0-b544-96b725077127,2026-03-08,GREEN_FEE,Green Fee,Golf,1,350.0,0.0,Majed Al-Amri
f772594bf322ef6f661cb7ad3906f803,golf,golf-fb911f3a-3113-40d8-a21d-c579910fcb16,2025-12-08,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Majed Al-Amri
407161d96f5ea4d18a10b259a0f0290b,golf,golf-f1ee34c1-2a7a-4274-9e7d-3df2ebb997ff,2026-02-04,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,golf,golf-7dc5a2c7-0b6f-4086-ba89-32faf61d11cd,2026-02-12,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,golf,golf-9639c5f9-5272-458e-80ba-723b5fcb6e82,2026-01-19,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,golf,golf-9c498193-2e01-4f7b-b7e0-2e12ebb53d8e,2025-08-15,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,golf,golf-27a5534b-1a13-42d5-bdb1-d746843ee0b0,2025-08-05,ROUND,Golf Round,Golf,1,0.0,0.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,golf,golf-db1913e1-178c-496d-ba95-26ca0110fd2d,2025-11-21,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,golf,golf-7f3e8ec6-c7b5-4237-af08-a71922448b65,2026-04-05,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Dana Al-Shammari
5c831de2045fff707f0c6e5970764051,golf,golf-f86e1fd8-8299-47e8-8072-8efd6e0c7313,2026-03-30,ROUND,Golf Round,Golf,1,350.0,0.0,Adel Al-Fadhli
5c831de2045fff707f0c6e5970764051,golf,golf-69c9c70f-1cca-4e35-bdc8-e8b41bc7ff36,2025-08-14,ROUND,Golf Round,Golf,1,0.0,0.0,Adel Al-Fadhli
5c831de2045fff707f0c6e5970764051,golf,golf-a463d3ba-fed8-41d3-8b2c-cb8ef5cc3f6d,2026-01-04,ROUND,Golf Round,Golf,1,80.0,0.0,Adel Al-Fadhli
5c831de2045fff707f0c6e5970764051,golf,golf-ab538975-c16b-4389-9038-4126a3aa58f2,2026-03-15,ROUND,Golf Round,Golf,1,200.0,0.0,Adel Al-Fadhli
5c831de2045fff707f0c6e5970764051,golf,golf-ba9e620f-80a4-4cd7-883c-d3eaffff2ae8,2025-11-06,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Adel Al-Fadhli
5c831de2045fff707f0c6e5970764051,golf,golf-e6fac91c-f730-4320-91e1-75570812fa12,2025-08-18,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Adel Al-Fadhli
5c831de2045fff707f0c6e5970764051,golf,golf-88028881-1392-4146-97dd-fb650dac9945,2025-08-20,ROUND,Golf Round,Golf,1,0.0,0.0,Adel Al-Fadhli
886bed1572e4898e8c422941e40eddff,golf,golf-66194af8-ca62-49ae-b9a4-561352218779,2025-08-27,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Salman Al-Hamdan
886bed1572e4898e8c422941e40eddff,golf,golf-8f9df9f6-bdd7-4608-89f3-439a39cf2e3c,2025-11-11,ROUND,Golf Round,Golf,1,80.0,0.0,Salman Al-Hamdan
886bed1572e4898e8c422941e40eddff,golf,golf-20c9601c-0fb9-4edb-9599-197cf53f01f5,2025-08-10,ROUND,Golf Round,Golf,1,115.0,0.0,Salman Al-Hamdan
886bed1572e4898e8c422941e40eddff,golf,golf-a4729d49-8977-4a69-ad58-c0225b9c6895,2025-12-10,GREEN_FEE,Green Fee,Golf,1,115.0,0.0,Salman Al-Hamdan
886bed1572e4898e8c422941e40eddff,golf,golf-05149d1d-de79-4204-bbd4-0c1b7cd94cc3,2025-10-16,GREEN_FEE,Green Fee,Golf,1,250.0,0.0,Salman Al-Hamdan
886bed1572e4898e8c422941e40eddff,golf,golf-a6a36379-b8f2-47c6-ac93-6241cf5bad89,2026-04-13,GREEN_FEE,Green Fee,Golf,1,80.0,0.0,Salman Al-Hamdan
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-78a9b181-4572-44f4-bd40-c081df2905b7,2025-11-22,ROUND,Golf Round,Golf,1,80.0,0.0,Omar Al-Suwailem
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-4dd0392e-300b-409f-9d53-23ec24ad565e,2025-09-07,ROUND,Golf Round,Golf,1,350.0,0.0,Omar Al-Suwailem
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-a9b598d0-403f-4e8e-bb6a-2d2e063c46bd,2025-12-03,ROUND,Golf Round,Golf,1,170.0,0.0,Omar Al-Suwailem
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-7b5c98a7-104a-46bc-8d18-4f8649dc5a8f,2025-07-10,ROUND,Golf Round,Golf,1,170.0,0.0,Omar Al-Suwailem
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-9faf3ba8-297b-440e-a757-0cbdd88931e9,2025-12-12,ROUND,Golf Round,Golf,1,170.0,0.0,Omar Al-Suwailem
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-e9a6657b-1dc0-4313-8821-77bc4f9fdb81,2025-08-31,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Omar Al-Suwailem
1e3dff81bb0b20d37bb87e8555e1dc2e,golf,golf-3f56910d-795b-4050-a131-774662f2fbdb,2025-09-10,GREEN_FEE,Green Fee,Golf,1,200.0,0.0,Omar Al-Suwailem
2159cbb3591415284fc40e06ea94ff31,golf,golf-b521b0e2-0dfd-48eb-adfe-b8bc15b60db8,2026-01-26,ROUND,Golf Round,Golf,1,350.0,0.0,Faisal Al-Khalifa
2159cbb3591415284fc40e06ea94ff31,golf,golf-0be310e7-a964-43e8-bec1-3dde7f343bfa,2025-07-15,ROUND,Golf Round,Golf,1,115.0,0.0,Faisal Al-Khalifa
2159cbb3591415284fc40e06ea94ff31,golf,golf-6f2f7655-168f-446d-95c2-a07b2738e588,2026-02-13,ROUND,Golf Round,Golf,1,115.0,0.0,Faisal Al-Khalifa
